comment_id,sentence_id,attribution,primary_attribution,secondary_attribution,multiple_attribution_1,other_attribution,actual_comment_ids
2421,2421.6,1,loss of water bodies,,,,UgwlTc-K3mRo47NVLxh4AaABAg.8wQ-uYmv6uS8wSLq2yig8l.6
2421,2421.7,1,loss of water bodies,,,,UgwlTc-K3mRo47NVLxh4AaABAg.8wQ-uYmv6uS8wSLq2yig8l.7
2421,2421.8,1,loss of water bodies,urbanization,,,UgwlTc-K3mRo47NVLxh4AaABAg.8wQ-uYmv6uS8wSLq2yig8l.8
2687,2687.0,1,human activity,,,,Ugwm3WqEgrZRNuD-7LB4AaABAg.0
2687,2687.1,1,climate change,,,,Ugwm3WqEgrZRNuD-7LB4AaABAg.1
2687,2687.2,1,human activity,,,,Ugwm3WqEgrZRNuD-7LB4AaABAg.2
2687,2687.3,1,human activity,,,,Ugwm3WqEgrZRNuD-7LB4AaABAg.3
1650,1650.0,0,,,,,UgwmjELyjRtzNq4qh794AaABAg.0
1650,1650.1,1,corruption,,,,UgwmjELyjRtzNq4qh794AaABAg.1
1650,1650.2,1,corruption,,,,UgwmjELyjRtzNq4qh794AaABAg.2
2351,2351.0,0,,,,,Ugx9pnwPgx-ZsGuiRrR4AaABAg.0
1778,1778.0,1,overpopulation,,,,UgxCY5mXri4IQm0Sh5d4AaABAg.8xteQPm3QnG8yC_ZUdEAI9.0
1778,1778.1,1,overpopulation,,,,UgxCY5mXri4IQm0Sh5d4AaABAg.8xteQPm3QnG8yC_ZUdEAI9.1
1778,1778.2,1,overpopulation,,,,UgxCY5mXri4IQm0Sh5d4AaABAg.8xteQPm3QnG8yC_ZUdEAI9.2
1778,1778.3,1,overpopulation,,,,UgxCY5mXri4IQm0Sh5d4AaABAg.8xteQPm3QnG8yC_ZUdEAI9.3
1953,1953.0,0,,,,,UgxD291Rh1qWvZnWJbt4AaABAg.0
1953,1953.1,0,,,,,UgxD291Rh1qWvZnWJbt4AaABAg.1
1953,1953.2,1,desalination,,,,UgxD291Rh1qWvZnWJbt4AaABAg.2
1953,1953.3,1,desalination,,,,UgxD291Rh1qWvZnWJbt4AaABAg.3
1953,1953.4,1,desalination,,,,UgxD291Rh1qWvZnWJbt4AaABAg.4
1953,1953.5,1,desalination,,,,UgxD291Rh1qWvZnWJbt4AaABAg.5
1953,1953.6,1,desalination,,,,UgxD291Rh1qWvZnWJbt4AaABAg.6
1953,1953.7,1,desalination,,,,UgxD291Rh1qWvZnWJbt4AaABAg.7
1953,1953.8,1,desalination,,,,UgxD291Rh1qWvZnWJbt4AaABAg.8
1953,1953.9,1,desalination,,,,UgxD291Rh1qWvZnWJbt4AaABAg.9
1953,1953.1,1,desalination,,,,UgxD291Rh1qWvZnWJbt4AaABAg.10
1953,1953.11,1,desalination,,,,UgxD291Rh1qWvZnWJbt4AaABAg.11
1953,1953.12,1,desalination,,,,UgxD291Rh1qWvZnWJbt4AaABAg.12
1953,1953.13,1,desalination,,,,UgxD291Rh1qWvZnWJbt4AaABAg.13
1953,1953.14,1,desalination,,,,UgxD291Rh1qWvZnWJbt4AaABAg.14
2372,2372.0,0,,,,,UgxD6MRLyr8tcUcDNY94AaABAg.0
2372,2372.1,0,,,,,UgxD6MRLyr8tcUcDNY94AaABAg.1
2372,2372.2,0,,,,,UgxD6MRLyr8tcUcDNY94AaABAg.2
2372,2372.3,0,,,,,UgxD6MRLyr8tcUcDNY94AaABAg.3
2372,2372.4,1,corruption,public water wastage,,,UgxD6MRLyr8tcUcDNY94AaABAg.4
2372,2372.5,1,groundwater exploitation,lack of harvesting,,,UgxD6MRLyr8tcUcDNY94AaABAg.5
2372,2372.6,1,lack of awareness,,,,UgxD6MRLyr8tcUcDNY94AaABAg.6
866,866.0,0,,,,,UgxDn1OTwxF6-bN3Js14AaABAg.0
866,866.1,0,,,,,UgxDn1OTwxF6-bN3Js14AaABAg.1
866,866.2,1,overpopulation,,,,UgxDn1OTwxF6-bN3Js14AaABAg.2
2448,2448.0,1,public water wastage,,,,UgxEEtwYIvdkKVsdmhJ4AaABAg.0
2448,2448.1,1,public water wastage,,,,UgxEEtwYIvdkKVsdmhJ4AaABAg.1
723,723.0,0,,,,,UgxEdsR3vSTca7OBDDV4AaABAg.0
2461,2461.0,1,public water wastage,,,,UgxFL34slIvD7rqMEsV4AaABAg.0
2461,2461.1,1,public water wastage,,,,UgxFL34slIvD7rqMEsV4AaABAg.1
3018,3018.0,1,public water wastage,urbanization,,,UgxFRoyH_KZ5H5nPxjt4AaABAg.0
2314,2314.0,0,,,,,UgxFaivyT8ZtXdSiZcp4AaABAg.0
2314,2314.1,1,lack of awareness,,,,UgxFaivyT8ZtXdSiZcp4AaABAg.1
2314,2314.2,1,public water wastage,,,,UgxFaivyT8ZtXdSiZcp4AaABAg.2
2314,2314.3,1,public water wastage,,,,UgxFaivyT8ZtXdSiZcp4AaABAg.3
2314,2314.4,1,public water wastage,,,,UgxFaivyT8ZtXdSiZcp4AaABAg.4
2314,2314.5,1,public water wastage,,,,UgxFaivyT8ZtXdSiZcp4AaABAg.5
2314,2314.6,1,government inaction,,,,UgxFaivyT8ZtXdSiZcp4AaABAg.6
2314,2314.7,1,public water wastage,,,,UgxFaivyT8ZtXdSiZcp4AaABAg.7
352,352.0,1,overpopulation,,,,UgxFptraajBVqrFZ2VJ4AaABAg.0
3004,3004.0,1,overpopulation,,,,UgxFrYPxpLrCb2r-0T54AaABAg.0
3004,3004.1,1,overpopulation,,,,UgxFrYPxpLrCb2r-0T54AaABAg.1
3004,3004.2,1,overpopulation,,,,UgxFrYPxpLrCb2r-0T54AaABAg.2
3004,3004.3,1,human activity,,,,UgxFrYPxpLrCb2r-0T54AaABAg.3
3004,3004.4,0,,,,,UgxFrYPxpLrCb2r-0T54AaABAg.4
3004,3004.5,0,,,,,UgxFrYPxpLrCb2r-0T54AaABAg.5
3004,3004.6,0,,,,,UgxFrYPxpLrCb2r-0T54AaABAg.6
3004,3004.7,0,,,,,UgxFrYPxpLrCb2r-0T54AaABAg.7
326,326.0,0,,,,,UgxFy2yC-xQQQXaurxh4AaABAg.0
3129,3129.0,1,agriculture,,,,UgxGEJT7AxTgkPeqQM14AaABAg.8wTvXAto4ku8wWOCRREbUW.0
68,68.0,1,human activity,,,,UgxGeL2GP1THcSHxVYd4AaABAg.8ZuaPjKuRY48brBnC_7fBA.0
68,68.1,0,,,,,UgxGeL2GP1THcSHxVYd4AaABAg.8ZuaPjKuRY48brBnC_7fBA.1
68,68.2,0,,,,,UgxGeL2GP1THcSHxVYd4AaABAg.8ZuaPjKuRY48brBnC_7fBA.2
68,68.3,0,,,,,UgxGeL2GP1THcSHxVYd4AaABAg.8ZuaPjKuRY48brBnC_7fBA.3
68,68.4,0,,,,,UgxGeL2GP1THcSHxVYd4AaABAg.8ZuaPjKuRY48brBnC_7fBA.4
68,68.5,0,,,,,UgxGeL2GP1THcSHxVYd4AaABAg.8ZuaPjKuRY48brBnC_7fBA.5
68,68.6,0,,,,,UgxGeL2GP1THcSHxVYd4AaABAg.8ZuaPjKuRY48brBnC_7fBA.6
68,68.7,0,,,,,UgxGeL2GP1THcSHxVYd4AaABAg.8ZuaPjKuRY48brBnC_7fBA.7
68,68.8,0,,,,,UgxGeL2GP1THcSHxVYd4AaABAg.8ZuaPjKuRY48brBnC_7fBA.8
68,68.9,0,,,,,UgxGeL2GP1THcSHxVYd4AaABAg.8ZuaPjKuRY48brBnC_7fBA.9
68,68.1,0,,,,,UgxGeL2GP1THcSHxVYd4AaABAg.8ZuaPjKuRY48brBnC_7fBA.10
68,68.11,0,,,,,UgxGeL2GP1THcSHxVYd4AaABAg.8ZuaPjKuRY48brBnC_7fBA.11
68,68.12,0,,,,,UgxGeL2GP1THcSHxVYd4AaABAg.8ZuaPjKuRY48brBnC_7fBA.12
68,68.13,0,,,,,UgxGeL2GP1THcSHxVYd4AaABAg.8ZuaPjKuRY48brBnC_7fBA.13
68,68.14,0,,,,,UgxGeL2GP1THcSHxVYd4AaABAg.8ZuaPjKuRY48brBnC_7fBA.14
68,68.15,0,,,,,UgxGeL2GP1THcSHxVYd4AaABAg.8ZuaPjKuRY48brBnC_7fBA.15
68,68.16,0,,,,,UgxGeL2GP1THcSHxVYd4AaABAg.8ZuaPjKuRY48brBnC_7fBA.16
68,68.17,0,,,,,UgxGeL2GP1THcSHxVYd4AaABAg.8ZuaPjKuRY48brBnC_7fBA.17
68,68.18,0,,,,,UgxGeL2GP1THcSHxVYd4AaABAg.8ZuaPjKuRY48brBnC_7fBA.18
581,581.0,0,,,,,UgxGeL2GP1THcSHxVYd4AaABAg.8ZuaPjKuRY48eIrz_F6ymc.0
581,581.1,1,contamination,,,,UgxGeL2GP1THcSHxVYd4AaABAg.8ZuaPjKuRY48eIrz_F6ymc.1
581,581.2,1,contamination,,,,UgxGeL2GP1THcSHxVYd4AaABAg.8ZuaPjKuRY48eIrz_F6ymc.2
581,581.3,0,,,,,UgxGeL2GP1THcSHxVYd4AaABAg.8ZuaPjKuRY48eIrz_F6ymc.3
2280,2280.0,0,,,,,UgxGl_SGB8tyLZAnMjF4AaABAg.0
2280,2280.1,1,deforestation,,,,UgxGl_SGB8tyLZAnMjF4AaABAg.1
2280,2280.2,1,deforestation,,,,UgxGl_SGB8tyLZAnMjF4AaABAg.2
2280,2280.3,1,deforestation,,,,UgxGl_SGB8tyLZAnMjF4AaABAg.3
2280,2280.4,1,lack of harvesting,,,,UgxGl_SGB8tyLZAnMjF4AaABAg.4
2280,2280.5,0,,,,,UgxGl_SGB8tyLZAnMjF4AaABAg.5
3002,3002.0,0,,,,,UgxGpgRUnnyo4MfEir14AaABAg.0
3002,3002.1,0,,,,,UgxGpgRUnnyo4MfEir14AaABAg.1
3002,3002.2,1,lack of harvesting,,,,UgxGpgRUnnyo4MfEir14AaABAg.2
1524,1524.0,1,desalination,,,,UgxHQCylMaxIpwC9ZuV4AaABAg.0
371,371.0,1,overpopulation,,,,UgxJ92r8rvuohH_S5aN4AaABAg.0
371,371.1,1,overpopulation,,,,UgxJ92r8rvuohH_S5aN4AaABAg.1
371,371.2,1,overpopulation,strain on natural resources,,,UgxJ92r8rvuohH_S5aN4AaABAg.2
371,371.3,1,overpopulation,,,,UgxJ92r8rvuohH_S5aN4AaABAg.3
371,371.4,1,overpopulation,,,,UgxJ92r8rvuohH_S5aN4AaABAg.4
371,371.5,0,,,,,UgxJ92r8rvuohH_S5aN4AaABAg.5
2811,2811.0,1,lack of infrastructure,,,,UgxJAe3xkiukyZVRzc94AaABAg.8k-oxpfX-FG8wsSFMaeGBe.0
2811,2811.1,1,lack of infrastructure,,,,UgxJAe3xkiukyZVRzc94AaABAg.8k-oxpfX-FG8wsSFMaeGBe.1
2811,2811.2,0,,,,,UgxJAe3xkiukyZVRzc94AaABAg.8k-oxpfX-FG8wsSFMaeGBe.2
2811,2811.3,1,lack of harvesting,,,,UgxJAe3xkiukyZVRzc94AaABAg.8k-oxpfX-FG8wsSFMaeGBe.3
75,75.0,1,desalination,,,,UgxJjY9RQxBg9oXIU6J4AaABAg.0
226,226.0,1,industrial development,,,,UgxKCIjt-p652psBCSl4AaABAg.0
226,226.1,1,industrial development,,,,UgxKCIjt-p652psBCSl4AaABAg.1
226,226.2,1,industrial development,,,,UgxKCIjt-p652psBCSl4AaABAg.2
226,226.3,1,industrial development,,,,UgxKCIjt-p652psBCSl4AaABAg.3
226,226.4,1,industrial development,,,,UgxKCIjt-p652psBCSl4AaABAg.4
641,641.0,1,lack of harvesting,,,,UgxKkztnrc1VzrKNUfl4AaABAg.0
641,641.1,0,,,,,UgxKkztnrc1VzrKNUfl4AaABAg.1
641,641.2,0,,,,,UgxKkztnrc1VzrKNUfl4AaABAg.2
780,780.0,1,desalination,,,,UgxL3TZ60wxgd5KnYd94AaABAg.0
780,780.1,1,desalination,,,,UgxL3TZ60wxgd5KnYd94AaABAg.1
30,30.0,1,lack of harvesting,,,,UgxLcTEzTadzxhsWcTV4AaABAg.0
2539,2539.0,0,,,,,UgxLqC9-pwrdP86Ul6t4AaABAg.0
2869,2869.0,0,,,,,UgxM3DCakOIS-a75zaF4AaABAg.0
1642,1642.0,1,overpopulation,urbanization,,,UgxM4RCzJj8t4AS_VGF4AaABAg.8w_5U0gQL7B8wiNj3I6L8z.0
1642,1642.1,1,overpopulation,urbanization,,,UgxM4RCzJj8t4AS_VGF4AaABAg.8w_5U0gQL7B8wiNj3I6L8z.1
1642,1642.2,1,deforestation,,,,UgxM4RCzJj8t4AS_VGF4AaABAg.8w_5U0gQL7B8wiNj3I6L8z.2
1642,1642.3,0,,,,,UgxM4RCzJj8t4AS_VGF4AaABAg.8w_5U0gQL7B8wiNj3I6L8z.3
1642,1642.4,0,,,,,UgxM4RCzJj8t4AS_VGF4AaABAg.8w_5U0gQL7B8wiNj3I6L8z.4
1642,1642.5,1,overpopulation,,,,UgxM4RCzJj8t4AS_VGF4AaABAg.8w_5U0gQL7B8wiNj3I6L8z.5
2487,2487.0,0,,,,,UgxMjV_Tn84o1HR2BSZ4AaABAg.0
2487,2487.1,0,,,,,UgxMjV_Tn84o1HR2BSZ4AaABAg.1
2487,2487.2,0,,,,,UgxMjV_Tn84o1HR2BSZ4AaABAg.2
2487,2487.3,0,,,,,UgxMjV_Tn84o1HR2BSZ4AaABAg.3
2487,2487.4,1,public water wastage,,,,UgxMjV_Tn84o1HR2BSZ4AaABAg.4
2487,2487.5,1,public water wastage,,,,UgxMjV_Tn84o1HR2BSZ4AaABAg.5
2487,2487.6,1,lack of harvesting,,,,UgxMjV_Tn84o1HR2BSZ4AaABAg.6
2487,2487.7,0,,,,,UgxMjV_Tn84o1HR2BSZ4AaABAg.7
603,603.0,0,,,,,UgxMsBjlQsZ2YS22fXF4AaABAg.0
603,603.1,0,,,,,UgxMsBjlQsZ2YS22fXF4AaABAg.1
603,603.2,0,,,,,UgxMsBjlQsZ2YS22fXF4AaABAg.2
603,603.3,0,,,,,UgxMsBjlQsZ2YS22fXF4AaABAg.3
603,603.4,0,,,,,UgxMsBjlQsZ2YS22fXF4AaABAg.4
603,603.5,1,groundwater exploitation,,,,UgxMsBjlQsZ2YS22fXF4AaABAg.5
603,603.6,0,,,,,UgxMsBjlQsZ2YS22fXF4AaABAg.6
603,603.7,1,groundwater exploitation,,,,UgxMsBjlQsZ2YS22fXF4AaABAg.7
603,603.8,1,corruption,,,,UgxMsBjlQsZ2YS22fXF4AaABAg.8
603,603.9,0,,,,,UgxMsBjlQsZ2YS22fXF4AaABAg.9
603,603.1,0,,,,,UgxMsBjlQsZ2YS22fXF4AaABAg.10
603,603.11,1,lack of awareness,,,,UgxMsBjlQsZ2YS22fXF4AaABAg.11
603,603.12,1,overpopulation,lack of awareness,,,UgxMsBjlQsZ2YS22fXF4AaABAg.12
603,603.13,1,lack of awareness,,,,UgxMsBjlQsZ2YS22fXF4AaABAg.13
2640,2640.0,1,loss of water bodies,,,,UgxNLiwf_xiiwFDdmVZ4AaABAg.0
1473,1473.0,0,,,,,UgxO29HwEzPCYdYqP_h4AaABAg.0
1473,1473.1,0,,,,,UgxO29HwEzPCYdYqP_h4AaABAg.1
110,110.0,1,loss of water bodies,,,,UgxOhifBj5TgHzuBkgx4AaABAg.0
305,305.0,0,,,,,UgxPBQoZ2jxNvRDIG8N4AaABAg.0
305,305.1,1,public water wastage,,,,UgxPBQoZ2jxNvRDIG8N4AaABAg.1
305,305.2,0,,,,,UgxPBQoZ2jxNvRDIG8N4AaABAg.2
1616,1616.0,0,,,,,UgxPi3V5Nm1pv81H_Lp4AaABAg.0
1616,1616.1,0,,,,,UgxPi3V5Nm1pv81H_Lp4AaABAg.1
1616,1616.2,1,loss of water bodies,,,,UgxPi3V5Nm1pv81H_Lp4AaABAg.2
1616,1616.3,1,agriculture,,,,UgxPi3V5Nm1pv81H_Lp4AaABAg.3
1616,1616.4,1,agriculture,,,,UgxPi3V5Nm1pv81H_Lp4AaABAg.4
1616,1616.5,1,overpopulation,,,,UgxPi3V5Nm1pv81H_Lp4AaABAg.5
1616,1616.6,1,overpopulation,,,,UgxPi3V5Nm1pv81H_Lp4AaABAg.6
1616,1616.7,1,overpopulation,,,,UgxPi3V5Nm1pv81H_Lp4AaABAg.7
655,655.0,1,groundwater exploitation,,,,UgxPtllfu3Un7HJcG_54AaABAg.8wcu0JM6AhG8wrrjLZoDSR.0
655,655.1,1,groundwater exploitation,strain on natural resources,,,UgxPtllfu3Un7HJcG_54AaABAg.8wcu0JM6AhG8wrrjLZoDSR.1
655,655.2,0,,,,,UgxPtllfu3Un7HJcG_54AaABAg.8wcu0JM6AhG8wrrjLZoDSR.2
1444,1444.0,1,groundwater exploitation,,,,UgxPwgKUGzjl8u9lbZR4AaABAg.0
56,56.0,1,public water wastage,,,,UgxQ0weUxgoUaE19oIR4AaABAg.0
56,56.1,1,public water wastage,,,,UgxQ0weUxgoUaE19oIR4AaABAg.1
1442,1442.0,1,overpopulation,,,,UgxQ1ePOWo_RjysMQt94AaABAg.8wTTbOJP0vu8wToRePg1xb.0
1442,1442.1,1,overpopulation,,,,UgxQ1ePOWo_RjysMQt94AaABAg.8wTTbOJP0vu8wToRePg1xb.1
1442,1442.2,1,overpopulation,,,,UgxQ1ePOWo_RjysMQt94AaABAg.8wTTbOJP0vu8wToRePg1xb.2
1535,1535.0,1,climate change,,,,UgxQg8zzRhG2AhihYFJ4AaABAg.8i_w90EiPbG8jXwF11mbj1.0
1535,1535.1,0,,,,,UgxQg8zzRhG2AhihYFJ4AaABAg.8i_w90EiPbG8jXwF11mbj1.1
1535,1535.2,0,,,,,UgxQg8zzRhG2AhihYFJ4AaABAg.8i_w90EiPbG8jXwF11mbj1.2
2772,2772.0,1,overpopulation,deforestation,,,UgxRW9iPlGcie813Zvx4AaABAg.0
2772,2772.1,0,,,,,UgxRW9iPlGcie813Zvx4AaABAg.1
2772,2772.2,0,,,,,UgxRW9iPlGcie813Zvx4AaABAg.2
296,296.0,0,,,,,UgxRmyrOEx4YYP4v-up4AaABAg.0
296,296.1,1,government inaction,,,,UgxRmyrOEx4YYP4v-up4AaABAg.1
296,296.2,1,government inaction,,,,UgxRmyrOEx4YYP4v-up4AaABAg.2
296,296.3,1,public water wastage,,,,UgxRmyrOEx4YYP4v-up4AaABAg.3
593,593.0,1,loss of water bodies,,,,UgxS8QDk-WsfsSRVQp14AaABAg.0
593,593.1,1,pollution,,,,UgxS8QDk-WsfsSRVQp14AaABAg.1
593,593.2,1,lack of awareness,lack of harvesting,,,UgxS8QDk-WsfsSRVQp14AaABAg.2
593,593.3,0,,,,,UgxS8QDk-WsfsSRVQp14AaABAg.3
593,593.4,1,corruption,,,,UgxS8QDk-WsfsSRVQp14AaABAg.4
593,593.5,1,corruption,,,,UgxS8QDk-WsfsSRVQp14AaABAg.5
3120,3120.0,0,,,,,UgxSNxyNt3lOzDLiRkx4AaABAg.0
3120,3120.1,1,lack of harvesting,,,,UgxSNxyNt3lOzDLiRkx4AaABAg.1
3120,3120.2,1,lack of harvesting,,,,UgxSNxyNt3lOzDLiRkx4AaABAg.2
3120,3120.3,1,desalination,,,,UgxSNxyNt3lOzDLiRkx4AaABAg.3
2047,2047.0,0,,,,,UgxSVkr9oraFgzCF9xZ4AaABAg.8wU3B8E51Fh8wWm95KJE3Y.0
2047,2047.1,1,deforestation,damming,,,UgxSVkr9oraFgzCF9xZ4AaABAg.8wU3B8E51Fh8wWm95KJE3Y.1
114,114.0,0,,,,,UgxT7aJsnYsCrmOOVM54AaABAg.0
114,114.1,0,,,,,UgxT7aJsnYsCrmOOVM54AaABAg.1
114,114.2,0,,,,,UgxT7aJsnYsCrmOOVM54AaABAg.2
114,114.3,0,,,,,UgxT7aJsnYsCrmOOVM54AaABAg.3
114,114.4,0,,,,,UgxT7aJsnYsCrmOOVM54AaABAg.4
2339,2339.0,1,government inaction,lack of harvesting,,,UgxTBarxcTRVSSRZWgB4AaABAg.0
2339,2339.1,1,government inaction,,,,UgxTBarxcTRVSSRZWgB4AaABAg.1
2339,2339.2,0,,,,,UgxTBarxcTRVSSRZWgB4AaABAg.2
2339,2339.3,0,,,,,UgxTBarxcTRVSSRZWgB4AaABAg.3
2339,2339.4,0,,,,,UgxTBarxcTRVSSRZWgB4AaABAg.4
2339,2339.5,0,,,,,UgxTBarxcTRVSSRZWgB4AaABAg.5
2339,2339.6,1,public water wastage,,,,UgxTBarxcTRVSSRZWgB4AaABAg.6
2339,2339.7,1,public water wastage,,,,UgxTBarxcTRVSSRZWgB4AaABAg.7
2091,2091.0,1,lack of harvesting,,,,UgxTL2nsuBAF54kWhk94AaABAg.8wbcNJg8GfY8wgt6e4kCHS.0
644,644.0,1,pollution,,,,UgxTduSb36_OIsSdKoF4AaABAg.8du2d1GaWfi8pOKWj1XCH2.0
644,644.1,0,,,,,UgxTduSb36_OIsSdKoF4AaABAg.8du2d1GaWfi8pOKWj1XCH2.1
131,131.0,0,,,,,UgxThKwE9bkVLFq0C3V4AaABAg.0
131,131.1,0,,,,,UgxThKwE9bkVLFq0C3V4AaABAg.1
131,131.2,0,,,,,UgxThKwE9bkVLFq0C3V4AaABAg.2
2986,2986.0,0,,,,,UgxTxOvhJ-H-3fjaded4AaABAg.8w_ceh2zl-z8wahaNQ2Fl2.0
2986,2986.1,0,,,,,UgxTxOvhJ-H-3fjaded4AaABAg.8w_ceh2zl-z8wahaNQ2Fl2.1
2986,2986.2,0,,,,,UgxTxOvhJ-H-3fjaded4AaABAg.8w_ceh2zl-z8wahaNQ2Fl2.2
2932,2932.0,1,deforestation,,,,Ugwee_e-ZecPGCvWYuV4AaABAg.0
2932,2932.1,1,deforestation,,,,Ugwee_e-ZecPGCvWYuV4AaABAg.1
2932,2932.2,1,deforestation,,,,Ugwee_e-ZecPGCvWYuV4AaABAg.2
2932,2932.3,1,deforestation,,,,Ugwee_e-ZecPGCvWYuV4AaABAg.3
2932,2932.4,1,deforestation,,,,Ugwee_e-ZecPGCvWYuV4AaABAg.4
2932,2932.5,1,deforestation,,,,Ugwee_e-ZecPGCvWYuV4AaABAg.5
453,453.0,1,deforestation,,,,UgxUTjvEppsS4Ud4XpF4AaABAg.0
453,453.1,1,deforestation,,,,UgxUTjvEppsS4Ud4XpF4AaABAg.1
453,453.2,1,deforestation,,,,UgxUTjvEppsS4Ud4XpF4AaABAg.2
3107,3107.0,0,,,,,UgxUWS430MGMyO999Jp4AaABAg.0
3107,3107.1,0,,,,,UgxUWS430MGMyO999Jp4AaABAg.1
3107,3107.2,0,,,,,UgxUWS430MGMyO999Jp4AaABAg.2
3107,3107.3,0,,,,,UgxUWS430MGMyO999Jp4AaABAg.3
3107,3107.4,0,,,,,UgxUWS430MGMyO999Jp4AaABAg.4
2958,2958.0,0,,,,,UgxVNixyfo_QzsUAWQJ4AaABAg.8wAh1kD4UP38wC9RHANY_G.0
2958,2958.1,0,,,,,UgxVNixyfo_QzsUAWQJ4AaABAg.8wAh1kD4UP38wC9RHANY_G.1
2958,2958.2,0,,,,,UgxVNixyfo_QzsUAWQJ4AaABAg.8wAh1kD4UP38wC9RHANY_G.2
2958,2958.3,0,,,,,UgxVNixyfo_QzsUAWQJ4AaABAg.8wAh1kD4UP38wC9RHANY_G.3
2958,2958.4,0,,,,,UgxVNixyfo_QzsUAWQJ4AaABAg.8wAh1kD4UP38wC9RHANY_G.4
2958,2958.5,0,,,,,UgxVNixyfo_QzsUAWQJ4AaABAg.8wAh1kD4UP38wC9RHANY_G.5
2936,2936.0,1,industrial development,,,,UgxVnF96Jes1BPtMDj94AaABAg.0
2936,2936.1,1,overpopulation,,,,UgxVnF96Jes1BPtMDj94AaABAg.1
2936,2936.2,1,overpopulation,,,,UgxVnF96Jes1BPtMDj94AaABAg.2
1191,1191.0,1,human activity,,,,UgxVr7-lxOpbSSvS6rt4AaABAg.0
933,933.0,1,government inaction,,,,UgxW-k4L-gAdbuvxieR4AaABAg.0
933,933.1,1,government inaction,,,,UgxW-k4L-gAdbuvxieR4AaABAg.1
933,933.2,0,,,,,UgxW-k4L-gAdbuvxieR4AaABAg.2
2570,2570.0,1,loss of water bodies,,,,UgxW1-IwsYIuKInUpw14AaABAg.0
2570,2570.1,0,,,,,UgxW1-IwsYIuKInUpw14AaABAg.1
2570,2570.2,0,,,,,UgxW1-IwsYIuKInUpw14AaABAg.2
2570,2570.3,1,pollution,,,,UgxW1-IwsYIuKInUpw14AaABAg.3
2626,2626.0,1,desalination,government inaction,,,UgxW6vj3_1v-BWjeeTR4AaABAg.0
1420,1420.0,0,,,,,UgxWmYUQxIjidrAb1BF4AaABAg.0
1420,1420.1,1,public water wastage,,,,UgxWmYUQxIjidrAb1BF4AaABAg.1
16,16.0,1,public water wastage,pollution,,,UgxX6ZjrS13HBCUoLmN4AaABAg.0
16,16.1,1,deforestation,lack of harvesting,,,UgxX6ZjrS13HBCUoLmN4AaABAg.1
16,16.2,0,,,,,UgxX6ZjrS13HBCUoLmN4AaABAg.2
638,638.0,0,,,,,UgxXAjb4oBN-VnFLtQF4AaABAg.8wWpMaXdzrl8wXbsmbDCKi.0
638,638.1,0,,,,,UgxXAjb4oBN-VnFLtQF4AaABAg.8wWpMaXdzrl8wXbsmbDCKi.1
638,638.2,0,,,,,UgxXAjb4oBN-VnFLtQF4AaABAg.8wWpMaXdzrl8wXbsmbDCKi.2
638,638.3,0,,,,,UgxXAjb4oBN-VnFLtQF4AaABAg.8wWpMaXdzrl8wXbsmbDCKi.3
638,638.4,0,,,,,UgxXAjb4oBN-VnFLtQF4AaABAg.8wWpMaXdzrl8wXbsmbDCKi.4
638,638.5,0,,,,,UgxXAjb4oBN-VnFLtQF4AaABAg.8wWpMaXdzrl8wXbsmbDCKi.5
638,638.6,0,,,,,UgxXAjb4oBN-VnFLtQF4AaABAg.8wWpMaXdzrl8wXbsmbDCKi.6
638,638.7,1,government inaction,,,,UgxXAjb4oBN-VnFLtQF4AaABAg.8wWpMaXdzrl8wXbsmbDCKi.7
638,638.8,1,government inaction,,,,UgxXAjb4oBN-VnFLtQF4AaABAg.8wWpMaXdzrl8wXbsmbDCKi.8
638,638.9,1,government inaction,,,,UgxXAjb4oBN-VnFLtQF4AaABAg.8wWpMaXdzrl8wXbsmbDCKi.9
638,638.1,1,government inaction,,,,UgxXAjb4oBN-VnFLtQF4AaABAg.8wWpMaXdzrl8wXbsmbDCKi.10
638,638.11,0,,,,,UgxXAjb4oBN-VnFLtQF4AaABAg.8wWpMaXdzrl8wXbsmbDCKi.11
638,638.12,1,government inaction,,,,UgxXAjb4oBN-VnFLtQF4AaABAg.8wWpMaXdzrl8wXbsmbDCKi.12
638,638.13,1,government inaction,,,,UgxXAjb4oBN-VnFLtQF4AaABAg.8wWpMaXdzrl8wXbsmbDCKi.13
638,638.14,0,,,,,UgxXAjb4oBN-VnFLtQF4AaABAg.8wWpMaXdzrl8wXbsmbDCKi.14
638,638.15,0,,,,,UgxXAjb4oBN-VnFLtQF4AaABAg.8wWpMaXdzrl8wXbsmbDCKi.15
1283,1283.0,1,overpopulation,loss of water bodies,,,UgxXvJAE33R2MQA5FlV4AaABAg.8wOs3lIRdJQ8wVDUUfMNbx.0
2185,2185.0,0,,,,,UgxYj_p55T2zBguVYdF4AaABAg.0
2185,2185.1,0,,,,,UgxYj_p55T2zBguVYdF4AaABAg.1
527,527.0,1,overpopulation,,,,UgxYkYlgns8OrK194TJ4AaABAg.0
527,527.1,1,overpopulation,,,,UgxYkYlgns8OrK194TJ4AaABAg.1
527,527.2,1,deforestation,,,,UgxYkYlgns8OrK194TJ4AaABAg.2
527,527.3,0,,,,,UgxYkYlgns8OrK194TJ4AaABAg.3
2053,2053.0,0,,,,,UgxYnXxAaOMQJ-NcE194AaABAg.0
